Data
1.682552688004669e-06
1.2293510524851664e-06
9.264276143825029e-07
7.350081075167287e-07
5.128370104960553e-07
3.7744841187998797e-07
3.2842280394057834e-07
2.3409974769035392e-07
2.051542305481264e-07
2.37568158996602e-07
1.9546720577690838e-07
2.044762096418984e-07
2.815969859644753e-07
2.675184087920201e-07
2.758160501794265e-07
3.522421433994318e-07
3.450835186416766e-07
3.4603401274565314e-07
4.0776219167776813e-07
3.853974794060621e-07
3.671607890110813e-07
4.160574588625351e-07
3.8235532438513325e-07
3.3939645165121293e-07
3.712190777477645e-07
3.328192958063701e-07
2.765050589250025e-07
2.9594287877395e-07
2.5348044678070836e-07
1.9141416517975396e-07
2.0960155008730917e-07
1.718556735453084e-07
1.0713394982517062e-07
1.280365337126831e-07
1.0363376556471912e-07
4.409894627083065e-08
6.900758190134467e-08
5.8332368941190434e-08
8.107699532589808e-09
4.0613147973801193e-08
4.353875962550776e-08
0.0
4.052430540803382e-08
7.076646946071101e-08
7.379354392310669e-08
1.781460048916763e-07
2.7721923707085926e-07
3.305006947329044e-07
4.808396851416379e-07
6.391302077251885e-07
7.381234104417935e-07
9.101759812735842e-07
1.085455193936071e-06
1.195284855709667e-06
1.3661055952692476e-06
1.5320268652880541e-06
1.6152361047258648e-06
1.7500077587939593e-06
1.8857767431144255e-06
1.9300485438181302e-06
2.0094579160771776e-06
2.096224853061202e-06
2.105701019839982e-06
2.2196601409862555e-06
2.523324865175904e-06
2.891110569249788e-06
3.34339862182546e-06
3.9129639877659825e-06
4.553940716080143e-06
5.32420785319647e-06
6.17170050694699e-06
6.967802629937293e-06
7.815680016886299e-06
8.74296681753696e-06
9.585506402433498e-06
1.0371434546425693e-05
1.1153814913972873e-05
1.1835567340677565e-05
1.2448764465192627e-05
1.3011247386547663e-05
1.3413393659154304e-05
1.3729825926380145e-05
1.402579460054179e-05
1.4176073891434791e-05
1.4238158760757167e-05
1.43076989193284e-05
1.4274565164211036e-05
1.4170283867016261e-05
1.4087200661041737e-05
1.3928093376190538e-05
1.3727171358620804e-05
1.357833470900453e-05
1.3374824024027875e-05
1.3138514166509325e-05
1.2980989464001907e-05
1.2799659608117503e-05
1.2593277132833837e-05
1.2472057163023411e-05
1.234506717639884e-05
1.2203100030392765e-05
1.215153677990586e-05
1.2098361864623676e-05
1.2024866963065969e-05
1.2040052512114259e-05
1.2052144004515903e-05
1.2026574043525726e-05
1.207925925248537e-05
1.2133193785742296e-05
1.2140835081380765e-05
1.2212535985682376e-05
1.228206830098226e-05
1.2299038869815507e-05
1.2373931248887579e-05
1.2445368944054664e-05
1.2453946964206137e-05
1.2513577914646172e-05
1.2575239475177695e-05
1.2569493390606889e-05
1.2606195617694912e-05
1.2648895092968124e-05
1.2624495562985838e-05
1.263921473534612e-05
1.2664209327112751e-05
1.2619677830345745e-05
1.2608743017547054e-05
1.2613700784567584e-05
1.2550809075993937e-05
1.2519305005542735e-05
1.2511120285926469e-05
1.2438115668148477e-05
1.2394937643254967e-05
